CUSTOMER_ID,Delivery_Desc,PIN_CODE
1502,", DURGAPUR, Maya bazar collection fancy",713207
1503,1 62 House Sangaria Tehsil deengarh no sangaria vpo wardno,335063
1504,755 Kisori Room Thane barua bunglow ghodbunder mobile near no patlipada road store,400607
1505,Ballari Colony Ex Near Serviceman bazar belgal colony cowl cross ex park serviceman tank,583102
1506,Bay Daltonganj OFFICE R T W behind division forest paas road sichai the vibhag,822101
1507,"3rd BANGALORE, Vijayalakshmi bagalgunte banglore, clinic cross layout near sanjeevini",560073
1508,100 57 Hanumangarh New Rajasthan Shiv bal by colony futu futy grah hmh near no rode sudhar word,335512
1509,Maheshdihi SUNDARGARH mandir near odisha sai,770001
1510,145 Adiya Aswin Bhubaneswar C Hospital Kalyan Mandap SPur near,751016
1511,Alwar Hanuman Sagar alwar alwer bank crecile k pass state tasrpoart transport,301001
1512,19 1st 85 B Chowk Colony Delhi Durga Floor LightJyoti Main Mandir Near New Puri Red Shahdara Shop aggarwal cormer near no sweet,110032
1513,19 1st 85 B Chowk Colony Delhi Durga Floor LightJyoti Main Mandir Near New Puri Red Shahdara Shop aggarwal cormer near no sweet,110032
1514,Eluru Lalith Vijayawada down enterprises machavaram neon plaza road,520004
1515,32 9 Ambajipeta Dr East Godavari colony leeser,533214
1516,1 3k 404 Badlapur Hendre Mohan Near Pada bharat college phase tulsi vihar,421503
1517,14 367 Andhra Chittoor India Kainikattu Pradesh kainikattu new street,517002
1518,20 893 D Delhi House New bhajanpura block no street,110053
1519,Bank Co Complex Ltd Maharaja Peoples Shirpur The op,425405
1520,College Gajra Gwalior Katora Lashkar Medical Raja Road Savakar Tal Veer,474009
1521,"Palasaur SAHIB, TARAN TARN taran, tarn tehsil vpo",143401
1522,Chinchwad Electronics Furnithur Kaspate Pimpri Road Surya Vasti Wakad electronic opp shop town,411057
1523,Colony Kailash Kendra Mandir Near SONIPAT Science Shiv Sidhh Sonipat,131001
1524,30E Bari Dolphin Home KOLKATA Kustia Masjid Near Nursing lane,700039
1525,District Hsgsbhwhhs Jagatsinghapur Subdistrict,754104
1526,JUNCTION MARKET MOBILES MY NEDUMANGADU Nedumangad,695541
1527,1st 3 A Bardhaman Burnpur D block flat floor gokuldham no society,713325
1528,225 Dhariwal Gurudwara Rania,143519
1529,2 BARDHAMAN Datta Purbasthali Subdistrict parulia road villa,713513
1530,"Oct,202110:25 RPRIDR10",122002
1531,3 5 GAYA Kharkhura New bhaluahi colony gali gaya kharkhura no road,823002
1532,GROUP IBIBO,122002
1533,286 B1 Jalandhar Janglad Maqsudhan Near Office Road chowk,144008
1534,22 36 9 A Model Tirupati colony mangalam quarters,517507
1535,1439 House Panipat Sewah ghar near number panchayat panipat sewah vpo,132103
1536,1026 20 Colony Durga Rohtak,124001
1537,64F KOLKATA ROAD SOUTH TOPSIA,700046
1538,Daund Main Mayureshwar computers road,413801
1539,GROUP IBIBO,122002
1540,AmAmdangi Amdangi Darjiling District gayaganga,734426
1541,22 Belpahar Biplab Gumadera medical store,768218
1542,"47 INDORE, badwali chouki, indore",452006
1543,"47 INDORE, badwali chouki, indore",452006
1544,300 8 Cantt Gothic Hyper Jaipur Loungewala area army city colony gate line mall triton,302012
1545,4 Belghoria Beside Expressway Kolkata Manickpur Road Saradapally Service of,700079
1546,60 7 A Aaditya D Gwalior aaditya block phuta puram road,474001
1547,50 Begunia District Khordha Subdistrict,752062
1548,Deulgram Khanra Raja,711303
1549,1 B51 Badarpur Behind Budh Delhi New Vihar cinema colony sible,110044
1550,306 9C Bandari FL Heights Hyderabad Layouts Nizampeta No Road Sai Sri,500090
1551,06 BMP Kanhauli MUZAFFARPUR vishundatt,842001
1552,29 34 A Jaipur Kiran infront mansarover of path school shipra umang,302020
1553,Hospital Koligadda Medak Sai Suresh chandra home nursing,502110
1554,Chowk ICFAI Near Selaqui Shaitan UNIVERSITY,248011
1555,197 5 C Delhi East Extension Mustafabad New North Sadatpur ext sadatpur,110090
1556,Bank CHERTHALA Cherthala Kallarakkal Manorama Near cherthala cmc3 federal hose jn,688524
1557,63 9 Bodiya District Hills Khammam Konijerla Mukadi Subdistrict Thanda thanda,507305
1558,11 2 61 Bhimavaram D Shivaraopeta beside no postoffice,534202
1559,GROUP IBIBO,122002
1560,District House Thrissur Uppumakkal,680751
1561,Singh milkha near road shoolini solan stadium university,173229
1562,1 13 1arif Bengal Daspara India Kolkata Ultadanga West road,700067
1563,11 Bangalore Gas Geetha Graphics Hebbagodi N Office Road Urban centre xerox,560099
1564,31 Aayat Fasiyarwa Muzaffarpur chowk communication deoriya road,843113
1565,", KOYILANDY, eringathkandy house koylandy",673307
1566,2 3 66 DNo Pin Pithapuram code kothapeta,533450
1567,District Kozhikode Peralassery Vallikkunnu house methal,673019
1568,1 44 Bangalore Marathahalli Urban Village,560037
1569,Bsnl Chinchwad Moshi Pimpri tower,412105
1570,JAJPUR Jajpur ROAD chhak chinmay dala insurance point prusty road,755019
1571,Thaikkoottatgil Thiruvalur Vadakara meppayil road,673104
1572,Near Saligram Saligrama bus saligrama stop,576225
1573,Hadapsar Pmt Pune building depo hadapsar,411028
1574,08 Chakradharpur Chandmari road ward,833102
1575,"10-1-169/1,a KOTHAGUDEM, area basthi, hospital house kothagudem, main power",507101
1576,4 Kharidhabad Magardahi No Samastipur Ward,848101
1577,1 3 Brodipet Business Directory GGH Guntur beside,522004
1578,1st Computer Dharmshala Market Prakash Road Sanpato Sasaram floor,821115
1579,"IXEMAA26 Nov,202113:10",122002
1580,401 Chittoor Lotus Tummalagunta checkpost enclave,517502
1581,Badri Mahal Main Sehore chowraha icchawar road,466001
1582,Behror behror gunti viilage,301701
1583,Arda At C Jharsuguda Surendra Vedanta o po sahoo,768202
1584,Chittur Kottapadam Temple Thathamangalam parakkalam,678103
1585,Banda Chote Godiya baba callcation gali,470335
1586,"AMDBLR10 Feb,202208:35",122002
1587,Kodungallur Kuzhikkandathil Pullut house,680663
1588,3 Dahariya Dham Farm Gokul HALDWANI no,263139
1589,Bari Digital Garal Jalpaiguri Kahara Kendra Muskan PMG Para Road Seva Vill,735132
1590,363 Bhubaneswar Ga Kailash Sailshree Vihar,751024
1591,335 JAIPUR Ricco area mamsarover null opp sachivalya vihar,302020
1592,12 3 352 Bazar District Khammam Ladak Madhira,507203
1593,37 Latur Parivar society tirtharoop,413512
1594,"21/1 ALLAHABAD, Chaufatka, G.T. Pradesh Road Subedarganj Uttar",211011
1595,"21/1 ALLAHABAD, Chaufatka, G.T. Pradesh Road Subedarganj Uttar",211011
1596,"21/1 ALLAHABAD, Chaufatka, G.T. Pradesh Road Subedarganj Uttar",211011
1597,"BHIWANI, ashram dinod, near radha swami",127111
1598,1 690 Devaryamjal Hyderabad Mandal Shamirpet geethaasaram near sai,501401
1599,Aaradya Hyderabad Registration boys hostel office road,500039
1600,24 B Jiabahal Q Rourkela colony no otto,770031
1601,Barwani District Sharma balsamud moters ojhar road,451449
1602,213 Gaya Manpur rewad toli,823003
1603,134 CHAND COLONY DHANBAD HOSPITAL ID JHARIA Jharia KUIYA Khas NEAR NEW NO Q,828111
1604,Madhubani O1 Village post saini,847402
1605,Ramarao Tadepalligudem Vedhasadhan kokavari peta street,534101
1606,130 Bhiwani District Kelanga Subdistrict and baba behlamba bhiwani by kalinga moni near road temple,127114
1607,14 2 District East Godavari Kirlampudi Mandal Somavaram,533435
1608,EG East Godavari clz godavari master minds rajahmundry thadithota,533101
1609,"Nov,202113:10 PNQDEL12",122002
1610,Deori District Police Sagar deori line,470226
1611,"BOMJAI10 Feb,202207:55",122002
1612,Bazaar Bhagyashri Main Pampalner jewellers peth road,424306
1613,119 District Gumi Kamrup road,781124
1614,112 Chariali Dergaon,785614
1615,C Katihar Santoshi choudhary colony driver o santosh tola,854105
1616,Aircon Area Baikampady Bailkampady Finpower Industrial Ltd Mangaluru Pvt Road Systems aircon ltd pvt system,575011
1617,1 Baba Birbhum Dakbanglow Fatepur House Lal Mayureswar Mollarpur Near Para Road Salbadra Sandip Sir s,731216
1618,Muzaffarpur Shahpur middle school,843113
1619,"LKOHYD14 Nov,202106:15",122002
1620,Calicut House Kozhikode Kulangarapadam Menon PO Raghava Road Thiruvannur,673029
1621,Jugnitala Mahatabpur Medinipur Niloy Uma prassano,721101
1622,Palwal arora corp palwal sales,121102
1623,1 40 Jagirammapalayam Salem jagirammapalayam municipal primary salem school street,636302
1624,257 4th Bangalore MIG Newtown No Yalahanka phase yalahanka,560064
1625,127 7 Meerkala Shajapur bazaar,465001
1626,14 District Kombaithottam Tiruppur back ctc kombaithottam side tirupur,641604
1627,Building Company Construction Hotel Jacob Kalipparambil Kochi Near P Road Rozario T Thoppumpady Xavier s,682005
1628,hirapur kotra null raigarh road,496001
1629,264 District K Tirupathur bandarapalli nekkundhiyan vattam,635854
1630,Baratajpur Begampur Opposite bank boroda notunpara of penopara,712306
1631,3nethra Dichpally District Ghanpur Nizamabad armoor college near office photography railway road spr station,503175
1632,1775 Estate Industrial Jakkasandra Jamia Kumbarpete Malur Masjid Road SIDCO Taluk,563130
1633,1 14 217 44 81 Beeramguda Colony Hyderabad Raghavendra Vrindavan,502032
1634,40 Kashipur Kundeswari dhakia road,244713
1635,Barsahi Chauliasole District Mayurbhanj Subdistrict,757024
1636,Gazipur Jp Kalaburgi house s,585102
1637,Buxidih GIRIDIH road,815301
1638,312 Dindori District House Ryt Soobkhar no,481880
1639,Akkulpeta Akulpeta Amadalavalasa amadalavalasa srikakulam,532185
1640,1257 Old Parbhani parbhani pedagan road,431401
1641,"IXEBOM10 Oct,202114:20",122002
1642,Itahar Market New churaman,733128
1643,11 5 886 Nizamabad Yellamagutta,503001
1644,2 702 A BLDG COLONY EAST GHATKOPAR MAHADEVI MUMBAI Mumbai NO RAMABAI ROOM SAGAR SHANTI SOCIETY eastern express highway near,400075
1645,183 5 ANDHRAPRADESH GIDDALURU Giddaluru LIC NEAR OFFICE RACHARALA ROAD,523357
1646,806001 81 Ayyappa Hyderabad Madhapur Opp Plot cheff golkonda hyderabad main no plaza road sai society sri,500081
1647,74 Thummalakundu Vadamadurai,624802
1648,13 Chakapara Colony E Eastern Liluah Railway liluah quarter rail road strachey,711204
1649,3 Seoni bahubali chowk m no p plaza seoni shop yash,480661
1650,3 Seoni bahubali chowk m no p plaza seoni shop yash,480661
1651,Pipula Rohit Vijayawada bar opp right road side,520015
1652,3 45 Prattipadu government school,533430
1653,3 45 Prattipadu government school,533430
1654,1 15 22 Bengaluru Cleveland Frazer Industries Road Robertson Sscane Town f house street tp,560005
1655,", ALLAGADDA BBR BUS CARE CLINIC, COMPLEX, KURNOOL, LIFE OLD PHYSIOTHERAPY STAND STAND,",518543
1656,Asansol Budha Central Co East GC Ghosh Kalajharia Main Parbinder Park Rising Road Singh,713301
1657,36 403 A B Centre East Gen Gokuldham Goregaon K Marg Mumbai Near Sanjivani Shopping Vaidya Wing,400063
1658,District Harpur Maa Pusa Ram Samastipur chowk computers kalika vilash,848125
1659,511 District F Rtpp Subdistrict YSR Yerraguntla,516312
1660,2 Branch Dippakayalapadu JANGAREDDYGUDEM Koyyalagudem Office Post Subdistrict ramalayam street,534312
1661,1 Gali Greater Gurjar Noida University colony no road,201310
1662,AYURVEDA CHANKUVETTY CLASSY COLLEGE FURNITURE KOTTAKKAL Kottakal NEAR,676503
1663,Muzaffarpur Rajendrapuri Tirhut kalambagh prep public road school,842001
1664,"BANGALORE, bank., beside corporation developers,antaliea e homes,yelahanka,kogillu masjid rehman village,near vng",560064
1665,II Ongallur Pattambi Royal arcade,679303
1666,8 Amguri Near O P Road Station counter network no town ward,785680
1667,229 Cell Chowk Diamond Sultanpur city opp watch,228001
1668,13 180 A Allahabad Himmatganj,211016
1669,KOLLAM Revathy Thudayannoor kadakkal po thudayannoor,691536
1670,Peringathur Valiyandipeedika aniyaram house vazhayilpeedikayil,670672
1671,Asramapadi Edayodil House Pandalam Venmoney,689509
1672,15 2 20 BHIMAVARAM Pathrla hospital london near palli vaari veedhi,534201
1673,District Malappuram Mangalam Thengathakalathil Tirur,676561
1674,"KHAMMAM, Khamamm, khamamm",507001
1675,"HYDGOI06 Nov,202119:35",122002
1676,Hooghly Paltagarh Singur shib singur tala,712409
1677,Kayalam Mavoor post,673661
1678,B Brothers K Kottayam New Sharma market road vegetable,686001
1679,3 477 751019 BHUBANESWAR Colony Dum HB L1 No Phase Plot,755023
1680,1 10 220 3 Area Cherlapalli ECIL Hyderabad Industrial chakripuram colony reddy,500062
1681,MIRYALAGUDA Reddy Sri back care center colony dr hospital market more orthi reddy sai side srinivasararaju super,508207
1682,1 124 Gurugram Phase RR Road Udyog Vihar fashion number phase plot,122016
1683,"1-63/1 KOTHAGUDEM, bigc mall, mobiles near shopping vasundhara",507101
1684,85G KOLKATA Kustia Maidan Near Road Topsia,700039
1685,"69a PONDICHERRY, kosapalayam kosapalayam, maistry no street sundara",605013
1686,Cd740 Colony HEC Ranchi,834004
1687,32 B Faridkot Sethian ii mandir mohalla near shiv,151203
1688,"HARIPAD, dathri hospital velenchira vilayathukalathil,",690531
1689,2 389 5 Ghaziabad Mohan N Near Sec Vasundhra floor meakin mohan nd public school society,201012
1690,79 8 A B C Dindoshi E Gen H Jyothi K M Marg Mumbai Murugan Store V colony goregaon hotel near no ward,400065
1691,Kathal Ranchi and atm bank hdfc itki left more of opposite road sbi side street uco,834005
1692,2nd 474 9A Bokaro City No Quarter Sector Steel Street,827009
1693,Ambedkar Kankipadu Lock Near bomma,521151
1694,0 1 20 A10 Ponnur Sharabbazer,522124
1695,138 2 EAST GODAVARI Gajuladoddi Nelayam U UPADA kottapalli sai street,533447
1696,200 Champa District Janjgir Jyoti NH No Old Route Subdistrict champa chowk lachhanpur motors,495671
1697,3 43 Gp Hyderabad Old Road,501218
1698,15 District Jamtara New jamtara town,815351
1699,Alappuzha deepa hospital karuvatta,690517
1700,Alappuzha deepa hospital karuvatta,690517
1701,ANJALI BASHIR BEED Bid CHOWK GUNJ PALACE,431122
1702,Adoor House O Olickal P Parakkara Thattayil,691525
1703,4th Appartment Ashroy Baghabari Guwahati floor path punjabari saneki,781037
1704,Kalamassery Near bosco colony courtase house kalathiparambil keetholi kuttikkattukara o p staff thazham,683501
1705,4 502B Kozhikode Melakizhkovil Thekkani kakkodi makkada paramb post thazham thekkani via,673611
1706,GROUP IBIBO,122002
1707,01 Ghatal Shyamsundarpur,721211
1708,Bicholim Old Rajlaxmi Stores market municipal,403504
1709,District GOVT HARIPURAM ITI Kasaragod PO PULLUR,671531
1710,4flr Ali Bhavya Bhiwandi Bld Kasar compound shivam,421302
1711,DEOGHAR Kumar Kunda Prafull,814112
1712,Bus District Durgi Guntur Mutukuru Stop lakshmi mobiles,522612
1713,Apartment Chelora Mattannur Mele Valley chovva road view,670006
1714,05 Chandapur District Gulbarga H PWD asst engneering ex no qurters,585305
1715,172 District Fatehpur kheldar,212601
1716,325 Bhubaneswar Enclave Khandagiri MIG2 Satyasai,751030
1717,Dohanorah Jorhat Kesob bkhaban,785001
1718,"AMDGAU15 Nov,202106:05",122002
1719,HARIDWAR KASHIPURI ROAD ROORKEE Roorkee SUNHAIRA,247667
1720,31 482 Boriyankala LIG New Raipur block bord colony darbar housing near no room sadani,492015
1721,Bijnor Myntra Near ambey cinema colony office sajan vihar,246701
1722,Jamui Nichli sewa,811305
1723,1234 JBN NEAR Near RAIPUR ROAD Raipur,492013
1724,Bhagalpur Kathalbari Tilkamanjhi barikhanjarpur kalisthan kathalbari near,812001
1725,1 23 A Chengalpattu Cheyyur District Eswaran cheyyur koil street,603302
1726,Barosha District East Godavari Kendram Near RBK Rithu Yenugupalli Yetugattu bank k society,533240
1727,", CHITRAKOOT, bazar chauraha devi eidgah kali near purani",210205
1728,GROUP IBIBO,122002
1729,93a Edakkode attingal,695104
1730,16 ABC FF Lucknow Quinton complex road,226001
1731,109 KOLKATA Lal club kolkata masjid road sporting taj topsia,700039
1732,1 36 District Khammam Rafi Sc c colony konijerla potti s star,507305
1733,Ambassa Ambassaa Sarkar Villa bazar club mangal of opposite palli,799289
1734,3 57 District Godavari Mortha West main road,534216
1735,"GOIIXC29 Oct,202119:00",122002
1736,CHEMMAD ENGLISH KHUTHUBU MEDIUM Tirurangadi ZZAMAN,676306
1737,Dr Hamirpur Hospital RKGMC,177001
1738,705 Colony Dum HL Kolkata Motilal Rajbari,700081
1739,District HO PO Palakkad Santhipurath Vallapuzha chungapulav kcmup kuruvattor,679336
1740,KURNOOL hyderbad kurnool near old pullur road skanda tollgate,518003
1741,"37, BETTIAH, bettiah koeri madir near no. shiv tola ward",845438
1742,Sai Sathupally balaji look new road sathupally,507303
1743,"Oct,202107:55 TIRHYD24",122002
1744,71 Delhi Gurmandi New Rajpura T,110007
1745,CHILKA District Medinipur O P PANSKURA PASCHIM Purba S VILL,721647
1746,Care Clinic Eye Kochi Vision Vyttila building care,682019
1747,86 Gokulpura Jaipur jhotwara karni no plot vatika,302012
1748,2a 368 3rd D East Gali H No North Pusta Sonia Vihar,110094
1749,All Kotamitta Nellore in kotamitta masjid mobile near yusufiya,524001
1750,1st 5 5th Bangalore Block HSR Koramangala Layout Sector Urban,560034
1751,Bhandar Chhachhrauli Gate Main Near Police Pustak Saini School Station Street,135103
1752,1 100 3 District Gaddipally Suryapet,508201
1753,11 District Door Subdistrict Tirupathur no,635651
1754,6 Gopalpur Jeevan Po Pusa Samastipur Thahra jyoti no of state thatra tubewell vill ward west,848115
1755,036 29 3 Area Bus Depot Development Hyderabad Industrial Jeedimetla Phase nilayam sai sri,500055
1756,AURANGABAD Aurangabad Borude Furniture Gao Kamlapur Near Road Waluj furniture road,431133
1757,"KISHANGARH, Maliyon bada choti city, hathai ka ke kishangarh, mohalla, new pas,",305802
1758,"8/200 AGRA, Bhogipura City Hut Mobile Nr. Optical Shahganj,",282010
1759,A Ram Shrirampur avtar main road tex,413709
1760,BOLIDAPUKUR District Farakka Murshidabad Subdistrict,742202
1761,District House Koruthodu Kottayam Pichalakattu gramapanchayath,686513
1762,"High KHAMMAM, School, Winfield mamatha oasis, opp road",507001
1763,GROUP IBIBO,122002
1764,GROUP IBIBO,122002
1765,0786 Aqua District Mohol Solapur Subdistrict javal lamboti road shirapur so swraj,413213
1766,1 11 182 Chunchupalli Colony H Kothagudem Mandal No Venkateswara,507101
1767,14 2 Bus District Julkal Sangareddy Stop Subdistrict,502285
1768,BAZAR GURUDUWARA MARWARI NEAR READYMADE SAMASTIPUR SHAHZADA Samastipur,848101
1769,Bankura District Onda Punisole Subdistrict Upardanga masjid,722152
1770,District Kotha Peda YSR madhavaram road,516213
1771,Broking Karvy Limited Mohalla Shekhpura Sikar Stock sikar,332001
1772,", C JODHPUR JODHPUR, JUICE RAS ROAD SARDARPURA VIJAY",342001
1773,Ausa Sai bear mod shop,413520
1774,Chadayamangalam Edackodu KOLLAM Sree bhavan dhanya null po,691534
1775,Sumerpur battery road shakti sheoganjh sumerpur,306902
1776,"17 1st 30, CESC KOLKATA, by counter kolkata- kumarpara lane, mahajati office, party road,",700030
1777,1 5 958 Adityapur Hno Jamshedpur colony manjhi no road tola tripurari wno,831013
1778,Rtc Secunderabad THUMKUNTA colony district mandal medchal shamripeet village,500078
1779,Jaunpur Kachari No jalpan road tripti,222002
1780,979 Clinic Near Pallapatti Rd Siva Thiruthangal Thiruvallur colony,626130
1781,2 43 COLONY KPN Tiruppur VALIPALAYAM nd street,641601
1782,36 Aakriti Hills Hyderabad Jubilee Ltd Number Pvt Road Venkatagiri and constructions developers,500033
1783,Danta Icici Khorandi bank khorandi,332702
1784,"13-26-45/1, BHIMAVARAM, Hospital Mission Near",534201
1785,1 District Gajapati Haddubhangi haddubhangi,761208
1786,Bareli Khaspari Lakshya Mil Rae amawan area jan kendra mil raebareli road seva,229001
1787,12 Dharapuram TIRUPUR Venkatachalapathi button kaja perchipalayam road,641608
1788,Alwar District Khojaka Ramgarh Subdistrict,301025
1789,244922 District Paigambarpur Rampur Shahabad Subdistrict,244001
1790,10 Kavali house mill number oil pet ram ramoorthy singh street,524201
1791,"DIST-MURSHIDABAD, HIGH MADRASAH MURSHIDABAD, NEAR PO-KOLAN PS-RANITALA, PUR, RK TOPIDANGA TOPIDANGA,",742123
1792,"DIST-MURSHIDABAD, HIGH MADRASAH MURSHIDABAD, NEAR PO-KOLAN PS-RANITALA, PUR, RK TOPIDANGA TOPIDANGA,",742123
1793,18 Building Katihar Sirsa Vastu no simplex site vihar,854105
1794,1st 864 A Bengaluru Dasarahalli T coconut cross garden,560057
1795,34 Complex Harun Offset Pallivasal Pettai Printers Rahmania,627004
1796,"CCULKO16 Mar,202213:30",122002
1797,"Feb,202214:30 GOIHYD26",122002
1798,HCCBPL Hindustan LTD Ltd PVT Pirangut bevreges coca cola pvt,412115
1799,2 Bhadrak District Jamjodi Subdistrict Tihidi,756131
1800,"241.baapu UDAIPUR, bazzaaar,",313001
1801,Dharamapuri Dharmapuri Dt ThangamarathupattiDharamapuri Venkataptti op,636701
1802,Chittaurgarh District aagriya begun chok ka,312023
1803,BANGAI BAZAR GORAKHPUR Gorakhpur JHUNGIA,273013
1804,26 31 Andhra India Pradesh Rayachoti Rayachoty alimabad null street,516269
1805,00 City Gangapur Riya hospital,322201
1806,Bahadurganj Dighalbank Harwadanga bazar,855101
1807,42Bagade Chakan Kuruli Petrolium Pune Sadguru Vastii,410501
1808,BANGALORE Hosakote Subdistrict Thirumala aspino building cross halli road shetty soukya,560067
1809,"2nd Bn. JHARSUGUDA, Jharsuguda, OSAP children near park",768204
1810,"EDAPPAL, Fincorp House, Muthoot Pulikkal,Laila Veliyancode Veliyancode, opposite",679579
1811,73 MATHURA Shop Vikas bajar,281001
1812,District FRONT HOSPITAL IN MAA MAIN MOTORS OF PRATAPGANJ ROAD Supaul pratapganj,852125
1813,Bhagawangola District I Mahisasthali Murshidabad,742135
1814,GROUP IBIBO,122002
1815,2 Begusarai In Mahmadpur diamond front of petrol pump,851101
1816,Bandhan Bank Barpathar Borpother bandhan bank,785602
1817,"ALIGARH, Aligarh, B20 Dhanipur Mandi Near city dhanipur sindhauli south vaishno",202002
1818,3 District Idar Kantha PRAJAPATI SANTOL Sabar VAS sabarkantha,383225
1819,"KORBA, MAA Mahamaya bazaar budhwari traders,",495689
1820,Bela Near Pratapgarh Vasudev budhiya dahilamau devi kuti mandir pratapgarh sadar,230001
1821,"IN, Punjab, d8/473 gali ho.no. inder khalsa, kot no.8 puri",143001
1822,Care District G Guntur ap dt guntur m n p palem papalem school v,522329
1823,GST Hotgi Office Road Solapur,413003
1824,Coke Haldia Met Near Patti TATA gate kali kalipatti steel,721605
1825,Mattannur Mission hospital mattannur near road thalassery,670702
1826,4 6 76 Allagadda District Kurnool Mandal New district machine state,518543
1827,Bhadradri E Kothagudem hub kart kothagudem,507101
1828,196 Bhawani Ganj Lucknow,226003
1829,Bihar District Gridhari Koch Sitai bazar,736167
1830,1 204 District Guntur Ramachandrapuram,522303
1831,"PUNE, Samta colony fortune hospital kalewadi link rahatani road,",411017
1832,AT BARH Barh COMPLEX KALI MAA ROAD STATION,803214
1833,District Rajkiya Ramaiya Samastipur madhya mandir near ramaiya shiv vidhyla,848502
1834,120 BOKARO Mukesh basti cmapi gola kumar lsjfsfsfsjf main mukesh near peterwar road tenughat,829123
1835,24 A Amlidih H Joseph No Of Raipur School Sec Sr St Town infront,492006
1836,413709 Gavthan Jafrabad SHRIRAMPUR,413725
1837,1667 A Jamnipali Kaveri Korba NTPC clob near pragti township vihar,495450
1838,Hathoura Kheda SHAHJAHANPUR bujurg gaushiya maszid road stadium,242001
1839,", DELHI, NEW b245 dream land men no3 prem saloon shiv street vihar",110094
1840,1 13 6 Bellampalle basthi bellampalli bellampally hanuaman mancherial,504251
1841,Bengaluru Doddaballapur Kamal enterprises,561203
1842,Makum dukan lohari makum near nitai patty,786170
1843,42b Kolkata Lal bazer chata gali i wala,700012
1844,Buddha Kalimpong Upper echhey goan park sherpa,734301
1845,142 2 ANKITA Bareilly GAS INDANE Shahjahanpur awas bareilly mode service shahjahanpur vikas,242001
1846,2 61 DT Kumar Puduppai Tirupur Vellakoil Vellakovil W null o po puduppai satheesh vai,638111
1847,Mawai Mughalsarai Near chandauli ji kali khurd mandir mughal sarai,232101
1848,"PILIBHIT, bisalpur bus mi old stand, store",262001
1849,Budge Vill achipur budge kol o p rajarampur s,700138
1850,"Amrai, Bengal, Danga, Durgapur, G-23, IN, Kururia Milan P.O. Pally, West",713203
1851,302 Arjun Enclave Jamshedpur Mango New Purulia Road,831012
1852,Balraksha Bhavan Child District Kamareddy Near Priya Protection Road Unit talkies,503111
1853,District Hardwar Sherpur hardware roorkee,247667
1854,12 17 4 CLUB COLONY DOOR INDIRA NO Ponnur ROAD ROTARY,522124
1855,22 B Dombivali Govind Gupte Joshi Road Society Wadi West,421202
1856,"401 Ansari Apartment Arcade BHIWANDI, Fareed Floor Fourth Khandu Masjid Near No. Opp. Pada., Room Tayyab",421302
1857,239 28 Civil Colony Jabalpur Lines Railway Road Station Tagore colony prakash,482001
1858,13 180 Gilbert Hill Masjid Mubarak Mumbai Road,400058
1859,"13 4, Delhi, IN, Subha1/11218 gali no. park shahdara, subhash",110032
1860,301 394111 Akshar CNG Dewarshi Kim OLPAD Palod char complex computer near pump rasta,394110
1861,Kozhikode Puthan Puthiyara house purakkal road,673004
1862,"DELGAU15 Dec,202115:30",122002
1863,43 Fatema Hos Shrirampur husing no sosayti,413709
1864,Aundh Baner Colony DP Nest PG Pune Road Sarvics The Vidhata Wireless wasti,411007
1865,803 A2 Flat Near Rajasthan Vapi bhawan bldg lake no paradise vapi,396195
1866,118 Baddiha Double Giridih Transformers after gate in just lane steel the,815301
1867,202 2nd Floor Galaxy Hriteg Room Surat Unn no patiya,394210
1868,At JAGATSINGHAPUR Jaipur Po,754133
1869,"BLRBOM27 Dec,202109:30",122002
1870,#NAME?,846002
1871,Area Bankura Bishnupur District Near Station bishnupur petrol pump staion,722122
1872,102 E Flat Khetrajpur Sambalpur Shyam Vatika no,768003
1873,"70/D Bengal H/2, KOLKATA, Rd, Tiljala West",700046
1874,Darbhanga Urdu bajar factory jabar kaju ke pass,846004
1875,5068 Delhi New Paharganj bazzar main,110055
1876,1 2 20 6 College D Junior Kovvur Yuvaraj cable network no,534350
1877,GROUP IBIBO,122002
1878,1 2 41 District Godavari Venkatramapuram West distrct godavari house mandal no penugonda west,534320
1879,Baganbari Barborisha Kolaghat kolaghat medinipur purba,721134
1880,GROUP IBIBO,122002
1881,5 8 91 Mallaram Vemulawada road vemulawada,505302
1882,Bhoor Bulandshahr Kamalpur Village chouraha meerut road,203001
1883,452 Indore S Silicon city ganesh mandir near pratham,452001
1884,"18 A ALOYSIUS BHUSAWAL, COLONY CONVENT HIGH NEAR NO POSTAL Q ROAD SCHOOL ST YAWAL",425201
1885,"18 A ALOYSIUS BHUSAWAL, COLONY CONVENT HIGH NEAR NO POSTAL Q ROAD SCHOOL ST YAWAL",425201
1886,201 2nd APT POSTMAN Rabodi Thane West,400601
1887,Anekal Bengaluru Bus Dommasandra Kamalakar Stop Taluka,562125
1888,2 3rd 74 Opp Rajyalakshmi Ramalayam Residency Tadigadapa Vijayawada floor,521137
1889,90 M N Trichy balaji illam samspiran silks street,620008
1890,Dharmavaram Putlamma Temple nesepeta putlamma temple,515671
1891,21 7 GODHRA Godhra Hayat Masjid Masum Ni Opp Wadi,389001
1892,Alappuzha Cherthala Kanjikkuzhi Kanyakumari Marrarikulam Police Road S Salem Station Subdistrict Thoppilchira l o p puram,688523
1893,"HYDBBI05 Nov,202107:25",122002
1894,1 99 Colony District Kandukur Palukur Prakasam SC Subdistrict,523101
